museum,title,date_range,year,period,url,text_to_analyze,category
Pushkin Museum,Recycle Group. Homo virtualis,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/exhibitions/recycle/index.php?lang=ru,"The exhibition ""Homo Virtualis"" by Recycle Group explores the blurring of lines between the physical and digital worlds, presenting a futuristic vision of human existence in an era of constant online presence. Through immersive installations and interactive experiences, the show delves into the implications of humanity's increasing reliance on technology and virtual reality.",восточное искусство
Pushkin Museum,«Обитаемые пейзажи» Гарифа Басырова,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/exhibitions/basyrov/index.php?lang=ru,"The exhibition ""Inhabited Landscapes"" by Garif Basyrov presents a series of photographs that reimagines urban environments as vibrant, inhabited ecosystems. The works explore the relationship between nature and architecture, transforming ordinary cityscapes into surreal, dreamlike landscapes.",национальное российское искусство
Pushkin Museum,"Венеция Ренессанса. Тициан, Тинторетто, Веронезе. Из собраний Италии и России",,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/venice/index.php?lang=ru,"В выставке представлены произведения трех знаменитых венецианских живописцев эпохи Ренессанса: Тициана, Тинторетто и Веронезе.",западное искусство
Pushkin Museum,Техники гравюры. Литография,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/technics/litography/index.php?lang=ru,"Вывод:

Выставка посвящена техникам гравюры, представленным на ней работам художников, которые используют литографическую технологию в своих творениях.",западное искусство
Pushkin Museum,Джорджо Моранди. 1890–1964,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/exhibitions/morandi/index.php?lang=ru,"The exhibition presents the works of Giorgio Morandi (1890-1964), a prominent Italian artist known for his lyrical and abstract depictions of everyday objects, exploring themes of still life, landscape, and figurative art.",западное искусство
Pushkin Museum,К импрессионистам нужно прийти,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/exhibitions/park/index.php?lang=ru,"The essence of the exhibition is that it is dedicated to Impressionism and takes place from April 17th to April 30th, 2017.",западное искусство
Pushkin Museum,Легенды датского дизайна,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/exhibitions/danish/index.php?lang=ru,"The exhibition presents a selection of iconic designs from Denmark's design history, highlighting the country's influential designers and their contributions to modern design.",западное искусство
Pushkin Museum,Сокровища Нукуса. Из собрания Государственного музея искусств Республики Каракалпакстан имени И.В. Савицкого (Узбекистан),,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/exhibitions/karakalpakstan/index.php?lang=ru,"В выставке ""Сокровища Нукус"" представлены артефакты из собрания Государственного музея искусств Республики Каракалпакстан имени И.В. Савицкого, демонстрирующие культурное и историческое наследие Каракалпакстана.",восточное искусство
Pushkin Museum,Лицом к будущему. Искусство Европы 1945–1968,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/45_68/index.php?lang=ru,"The exhibition ""Face to the Future"" presents a selection of European art from 1945 to 1968, showcasing how artists responded to the challenges and opportunities of post-war Europe. The show highlights the intersection of politics, culture, and society in this transformative period.",западное искусство
Pushkin Museum,Ясумаса Моримура. История автопортрета,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/exhibitions/morimura/index.php?lang=ru,"The exhibition ""Ясумаса Моримура. История автопортрета"" is a retrospective of the Japanese artist Yasumasa Morimura's work, showcasing his exploration of identity, self-portraiture, and the intersection of Eastern and Western cultures from 1985 to 2017.",восточное искусство
Pushkin Museum,«Капричос». Гойя и Дали,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2017/exhibitions/caprichos/index.php?lang=ru,"The exhibition ""Caprichos"" brings together the works of Spanish masters Francisco Goya and Salvador Dali, exploring their shared fascination with the human psyche, darkness, and the absurd. The show delves into the realms of surrealism and social commentary through a selection of Goya's etchings from his series ""Los Caprichos"" (1797-1799) and Dalí's paintings, prints, and drawings from the 1920s-1940s.",восточное искусство
Pushkin Museum,«Багатели» Василия Кандинского,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/kandinsky/index.php?lang=ru,"В экспозиции представлены работы Вasily Kanndinskogo ""Багатели"" (1911), знаменующие новый этап в развитии абстрактного искусства, характеризующиеся усложнением композиции и введением геометрических форм.",национальное российское искусство
Pushkin Museum,Выставка финалистов конкурса «Море в сказках А.С. Пушкина»,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/sea/index.php?lang=ru,"The exhibition showcases the works of finalists in a competition inspired by Alexander Pushkin's ""Sea in Fairy Tales"", featuring artistic interpretations of sea-related themes from classic Russian literature.",западное искусство
Pushkin Museum,Римское время. Графика Максима Атаянца.,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/atayanc/index.php?lang=ru,"The exhibition showcases the graphic works of Maxim Atyants, depicting scenes from ancient Rome, spanning December 17, 2016 to February 26, 2017. The display presents a visual journey through Roman history and culture.",восточное искусство
Pushkin Museum,Ирина Нахова. Взгляд,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/nahova/index.php?lang=ru,"Всего 3 предложения, поэтому я не смогу написать суть в 1-2 предложениях. Но я могу попытаться анализировать описание и подытожить основные идеи.

Описание выставки Ирину Нахову, которая называлась ""Взгляд"", было приурочено к ее дню рождения (09 декабря). Выставка прошла с 9 декабря 2016 года по 29 января 2017 года.",национальное российское искусство
Pushkin Museum,"Грузинский авангард: 1900–1930-е. Пиросмани, Гудиашвили, Какабадзе и другие художники. Из музеев и частных собраний",,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/avant_garde/index.php?lang=ru,"The exhibition showcases the works of Georgian avant-garde artists from 1900-1930s, featuring Pirosmani, Gudiashvili, Kakabadze and others. It presents a selection of paintings, drawings, and sculptures from museums and private collections.",восточное искусство
Pushkin Museum,Голоса воображаемого музея Андре Мальро,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/malraux/index_1.php?lang=ru,"The exhibition presents a collection of works by French artist André Malraux, showcasing his experiments with photography and writing, exploring the relationship between art and imagination.",западное искусство
Pushkin Museum,Видеть невидимое. Выставка для слабовидящих и незрячих,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/touch_art/index.php?lang=ru,"The exhibition ""Seeing the Unseen"" is a sensory experience designed for visually impaired and blind individuals, using tactile and auditory techniques to convey artistic concepts and emotions. The event aimed to redefine the boundaries of art perception by offering an immersive experience that transcends visual limitations.",западное искусство
Pushkin Museum,Дмитрий Шостакович – Святослав Рихтер. Вариации на тему эпохи,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/shostakovich/index.php?lang=ru,"The exhibition explores the creative collaboration between renowned composer Dmitri Shostakovich and pianist Svjatoslav Richter, featuring variations on a theme of their era from November 10, 2016 to January 22, 2017. It highlights the artistic synergy between these two great artists, revealing the depth of their musical understanding and creative exchange.",национальное российское искусство
Pushkin Museum,Дом впечатлений. Прогулка с трубадуром,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/troubadour/index.php?lang=ru,"Выставка ""Дом впечатлений. Прогулка с трубадуром"" - это интерактивная выставка, на которой посетители могут погрузиться в средневековые рыцарские романы и принять участие в поэтических состязаниях в духе трубадуров XII века.",восточное искусство
Pushkin Museum,Английское меццо-тинто,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/gravure/mezzo/index.php?lang=ru,"The exhibition presents a collection of English mezzotint prints from the 17th to the early 19th centuries, showcasing the artistic and technical achievements of this rare printmaking technique.",западное искусство
Pushkin Museum,Искусство жить. Интерьер бюргерского дома в Голландии эпохи расцвета,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/burger/index.php?lang=ru,"The essence of the exhibition is the display of a Dutch bourgeois home's interior from its golden age, showcasing the art of living in the 17th century.",западное искусство
Pushkin Museum,Искусство жить. Интерьер бюргерского дома в Голландии эпохи расцвета,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/ogran/test/index.php?lang=ru,"The exhibition explores the art of living in a Dutch bourgeois home during its golden age, showcasing the interior design and cultural values of that era.",западное искусство
Pushkin Museum,Альбер Марке. Распахнутое окно. Произведения из музеев и частных собраний России и Франции,,2017,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/marquet/index_1.php?lang=ru,"The exhibition presents a collection of Albert Marquet's works, featuring open window scenes from museums and private collections in Russia and France, showcasing the artist's impressionist style. The display spans 75 days, from September 27, 2016 to January 8, 2017.",западное искусство
Pushkin Museum,Техники гравюры XV-XX веков: от гравюры на дереве до шелкографии,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/gravure/index.php?lang=ru,"The exhibition showcases a wide range of engraving techniques from the 15th to the 20th centuries, featuring works on wood, copper, and silk. It presents a comprehensive overview of the art form's evolution over five centuries.",западное искусство
Pushkin Museum,Техники гравюры. Ксилография,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/gravure/wood/index.php?lang=ru,"Суть: Выставка представит различные техники гравюры, включая ксилографию, со 26 сентября по 10 октября 2016 года.",национальное российское искусство
Pushkin Museum,Пиранези. До и после. Италия – Россия. XVIII–XXI века,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/piranesi/index.php?lang=ru,"The exhibition explores the artistic legacy of Giovanni Battista Piranesi, from his Roman etchings to their influence on Russian art and architecture in the 18th-21st centuries. The show highlights the dialogue between Italian and Russian cultural traditions through Piranesi's works and their reception by later artists.",западное искусство
Pushkin Museum,Рафаэль. Поэзия образа. Произведения из Галерей* Уффици и других собраний Италии,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/raphael/index.php?lang=ru,"The exhibition ""Raffaello. Poetica dell'Immagine"" features a selection of Raphael's works from the Uffizi Galleries and other Italian collections, showcasing his mastery of artistic form and poetic expression. The show explores the artist's ability to capture the essence of human beauty and emotion through his iconic paintings and drawings.",западное искусство
Pushkin Museum,Шедевры греческой керамики из собрания ГМИИ им. А.С. Пушкина в детских рисунках,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/greek/index.php?lang=ru,"The essence of the exhibition is: Children's drawings interpret masterpieces of Greek ceramics from the Pushkin State Museum of Fine Arts' collection, highlighting the creative connection between ancient and modern art.",восточное искусство
Pushkin Museum,Леон Стейнмец. Возвращаясь к Античности,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/steinmetz/index.php?lang=ru,"The exhibition explores the artistic and philosophical connections between Leon Steinmetz's work and ancient Greek culture, presenting a series of paintings that revive classical ideals and aesthetics. The show delves into Steinmetz's fascination with ancient Greece, revealing how his art reinterprets timeless themes and motifs from this period.",восточное искусство
Pushkin Museum,Внутри искусства,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/insideart/index.php?lang=ru,"В выставке ""Внутри искусства"" представлены работы современных художников, которые ищут ответы на вопросы о бытии, времени и пространстве, используя различные художественные техники и среды.",западное искусство
Pushkin Museum,«Наметив контуры резцом…» Человек и его изображение в памятниках нумизматики от Античности до Нового времени,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/contour/index.php?lang=ru,"The exhibition explores the representation of human portraiture in numismatic art from ancient times to modern era, showcasing how artists and cultures have depicted individuals through coins and medals. The show delves into the evolution of portrait styles and techniques across civilizations, highlighting both similarities and differences.",восточное искусство
Pushkin Museum,Река Конго. Африканское искусство в детских коллажах,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/congo_children/index.php?lang=ru,"The exhibition presents African art in the form of children's collages depicting the Congo River, showcasing young artists' unique perspectives and creative expression. The show highlights the intersection of traditional art forms and modern childlike imagination, resulting in a vibrant and thought-provoking visual representation of the river's cultural significance.",восточное искусство
Pushkin Museum,Лев Бакст / Léon Bakst. К 150-летию со дня рождения,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/bakst/index.php?lang=ru,"The exhibition showcases the works of Russian artist Léon Bakst (1866-1924), exploring his artistic journey from the early days to his iconic collaborations with Sergei Diaghilev's Ballets Russes, highlighting his contributions to the development of Art Nouveau and avant-garde movements.",национальное российское искусство
Pushkin Museum,Дом впечатлений. Классика и современность медиаискусства,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/impressions/index.php?lang=ru,"The exhibition ""Home of Impressions"" showcases a fusion of classical and contemporary media art forms, exploring the intersection of tradition and innovation in artistic expression. It presents a unique blend of historical and modern works, inviting visitors to experience the evolution of artistic styles and techniques across different eras.",западное искусство
Pushkin Museum,Ночь в Пушкинском,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/night/index.php?lang=ru,"Суть выставки: ""Ночь в Пушкинском"" - это тематическая ночная выставка, на которой будет представлен уникальный проект искусства и архитектуры, созданный в сотрудничестве с ведущими российскими художниками и дизайнерами.",национальное российское искусство
Pushkin Museum,Река Конго. Искусство Центральной Африки. Из собрания музея на набережной Бранли (Париж),,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/congo/index.php?lang=ru,"The exhibition presents a selection of artworks from the Central African region, with a focus on the Congo River and its cultural significance, showcasing the diversity and richness of African art. The display features a range of pieces from the Museum's collection, highlighting the region's unique artistic traditions.",восточное искусство
Pushkin Museum,Выставка фрагмента плиты с надписью Ашшурнацирапала II,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/slab/index.php?lang=ru,"The exhibition features a fragment of a tablet inscribed with the text of Ashurnasirpal II, showcasing ancient Mesopotamian history and culture. The exhibit highlights the significance of this artifact in understanding the reign of Assyrian Empire's greatest king.",восточное искусство
Pushkin Museum,«Олимпия» Эдуарда Мане из собрания Музея д'Орсэ (Париж),,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/olympia/index.php?lang=ru,"The exhibition ""Olympia"" by Édouard Manet from the Musée d'Orsay's collection will explore the iconic painting, featuring a nude female figure, and its significance in the development of Impressionism. The show will examine the work's themes of femininity, morality, and artistic innovation.",западное искусство
Pushkin Museum,Мир глазами детей,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/eyes/index.php?lang=ru,"В выставке ""Мир глазами детей"" представлены работы юных художников, которые отражают их видение и интерпретацию различных аспектов жизни, таких как природа, город, люди и животные.",западное искусство
Pushkin Museum,Илья Зильберштейн. К 110-летию со дня рождения,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/silberstein/index.php?lang=ru,"В выставке представлены работы российского художника Ильи Зильбершtejна, посвященные его 110-летию со дня рождения, демонстрирующие эволюцию его стиля и тематики.",национальное российское искусство
Pushkin Museum,Виктор Пивоваров. Потерянные ключи,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/pivovarov/index.php?lang=ru,"The exhibition ""Lost Keys"" by Viktor Pivovarov presents a series of surrealist-inspired paintings and collages that explore themes of memory, identity, and the human condition. The works feature dreamlike landscapes, abstracted forms, and hidden symbols, inviting viewers to decipher their cryptic meanings.",национальное российское искусство
Pushkin Museum,Римская скульптура из Волюбилиса (Марокко),,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/morocco/index.php?lang=ru,"The exhibition presents a collection of Roman sculptures from Volubilis, Morocco, showcasing ancient art and architecture.",западное искусство
Pushkin Museum,Кранахи. Между Ренессансом и маньеризмом,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/cranach/index.php?lang=ru,"The exhibition explores the artistic and cultural heritage of the Kranach family, showcasing their works from the transition period between Renaissance and Mannerism (1540-1575).",восточное искусство
Pushkin Museum,Мир впечатлений и впечатления от мира. Путешествия доктора Живаго,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/zhivago/index.php?lang=ru,"The exhibition is an exploration of the impressions and experiences of Dr. Zhivago's travels, presented as a journey through the world of Yuri Zhivago's novel ""One Day in the Life of Ivan Denisovich"".",восточное искусство
Pushkin Museum,Эрвин Олаф. Оммаж Луи Галле,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/olaf/index.php?lang=ru,"The exhibition is a tribute to the works of Louis Gallée by Erwin Olaf, featuring photographs that pay homage to the French artist's style and themes. The show explores the intersection of art, mortality, and the human experience through Olaf's unique perspective.",западное искусство
Pushkin Museum,«Повтор рождения» – реставрация слепка египетской статуи,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/repeat /index.php?lang=ru,"The exhibition ""Rebirth"" is a restoration of an Egyptian statue sculpture, reimagining its original form and beauty. It showcases the artistic process of reviving a historical artifact.",восточное искусство
Pushkin Museum,Понятие о совершенном живописце. Русские гравированные академические оригиналы и пособия для художников XVIII века,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/perfect_painter/index.php?lang=ru,"The exhibition explores the concept of a perfected painter through Russian academic etchings and instructional materials from the 18th century. It highlights the artistic standards and techniques of the time, showcasing the works of accomplished artists and their students.",национальное российское искусство
Pushkin Museum,Нарисуй мне шедевр. Семь тысяч лет истории искусства в детских рисунках,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/muzeon /index.php?lang=ru,"The exhibition presents a unique collection of children's artwork spanning 7,000 years of art history, showcasing the creative expressions of young minds from ancient civilizations to modern times. The display offers a fascinating glimpse into the evolution of artistic styles and techniques through the eyes of child artists.",восточное искусство
Pushkin Museum,«Два Аменемхета»: портреты одного царя эпохи Среднего царства,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2016/exhibitions/amenemhat/index.php?lang=ru,"В выставке ""Два Аменемхета"" представлены два портрета фараона Аменемхета I, который правил Египтом в 1991-1962 годах до н.э., что является уникальным явлением в египтологии.",восточное искусство
Pushkin Museum,Карандашная манера,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/technics/crayon_engraving/index.php?lang=ru,"The exhibition presents a selection of artworks created using pencil drawing techniques by various artists, showcasing the versatility and expressiveness of this medium. The show highlights the technical skill and creative vision of each artist as they explore different styles, themes, and emotions through their use of graphite and color pencils.",западное искусство
Pushkin Museum,«Поленовское рождество» в ГМИИ им. А.С. Пушкина,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/christmas/index.php?lang=ru,"Суть выставки: Выставка ""Поленовское Рождество"" в музее Пушкина представляла собой экспозицию традиционных русских икон, произведений художника Алексея Поленова, вдохновленного рождеством, а также работ других мастеров, созданных в период 19-20 века.",национальное российское искусство
Pushkin Museum,Немецкий книжный дизайн. Лучшие образцы книжного оформления конца ХIХ – начала XXI века из собраний Центра немецкой книги и Научной библиотеки ГМИИ им. А.С. Пушкина,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/books/index.php?lang=ru,"The exhibition presents the best examples of German book design from late 19th century to early 21st century, featuring over a century's worth of typographic and visual artistry. It is a showcase of innovative and beautiful book design.",западное искусство
Pushkin Museum,Ильязд. XX век Ильи Зданевича. Из частных и музейных собраний России и Франции,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/zdanevich/index.php?lang=ru,"The exhibition presents a retrospective of Ilya Zdanevich's work from the early 20th century, featuring over 100 pieces from private and museum collections in Russia and France. It showcases the artist's unique blend of Cubism, Futurism, and Russian avant-garde styles.",национальное российское искусство
Pushkin Museum,Святослав Рихтер. Портреты в интерьере,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/portraits/index.php?lang=ru,"The exhibition presents a collection of portraits by Swiatoslav Richter in the context of his interior designs, showcasing the artist's unique style and exploration of space and composition. The show highlights Richter's ability to merge fine art with architecture and design, creating immersive environments that blur the lines between painting and reality.",национальное российское искусство
Pushkin Museum,Техники гравюры: Акватинта,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/technics/aquatinto/index.php?lang=ru,"The exhibition presents a collection of aquatint prints showcasing various techniques and artistic styles, highlighting the unique characteristics of this printing method. The display features a range of works by different artists, exploring the medium's expressive possibilities.",восточное искусство
Pushkin Museum,Вечные темы искусства,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/themes/index.php?lang=ru,"The essence of the exhibition is a reflection on timeless art themes, presented through a variety of works spanning multiple eras and styles, inviting viewers to contemplate the universality of artistic concerns. The show explores how different artists across history have grappled with similar ideas and emotions, revealing the enduring nature of human experience in art.",западное искусство
Pushkin Museum,Впечатления 2.0,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/impressions/index.php?lang=ru,"В выставке ""Впечатления 2.0"" представлены работы молодых художников, которые создают контент для интернета и социальных сетей, исследуя взаимосвязь между искусством и технологиями.",западное искусство
Pushkin Museum,Исландская осень,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/iceland/index.php?lang=ru,"В экспозиции представлены работы исландских художников, отображающие настроение иллюминированных рукописей Средневековья с темой Осени в Исландии. Работы объединены обширным использованием цветовой палитры и символов природы.",восточное искусство
Pushkin Museum,"«Книга трав» Дмитрия Плавинского из собраний ГМИИ им. А.С. Пушкина, Государственного биологического музея им. К.А. Тимирязева и частных коллекций",,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/book/index.php?lang=ru,"Суть выставки: ""Книга трав"" Дмитрия Плавинского - экспозиция из растений и фотографий, представляющая собой каталог трав и растений, созданный художником в сотрудничестве с музеями и частными коллекциями.",национальное российское искусство
Pushkin Museum,Техники гравюры: Офорт,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/technics/etching/index.php?lang=ru,"The exhibition features a collection of engravings created using the technique of oфорт, showcasing the art form's unique qualities and possibilities. The show highlights the artists' skillful use of line, tone, and texture to convey various emotions and moods through their works.",западное искусство
Pushkin Museum,Александр Пономарёв. В е трувианский человек,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/ponomarev/index.php?lang=ru,"The exhibition presents the works of Alexander Ponomarev, a Russian artist, from October 1 to November 15, 2015.

Sensing the soul of the Tuvan people through art.",восточное искусство
Pushkin Museum,"«Шальные годы» Монпарнаса. Живопись и графика Жюля Паскина и Леонара Фужиты из музейных и частных собраний Франции, Швейцарии, Бельгии и России",,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/montparnasse/index.php?lang=ru,"The exhibition ""The Last Years of Montparnasse"" showcases the works of Jules Pascin and Léonard Foujita, two prominent artists associated with the Montparnasse quarter in Paris, featuring paintings and drawings from French, Swiss, Belgian, and Russian museum and private collections.",западное искусство
Pushkin Museum,Керамика Раку: Вселенная в чайной чаше. Произведения из японских собраний,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/raku/index.php?lang=ru,"The exhibition presents a collection of Raku ceramics from Japanese museums, showcasing the beauty and craftsmanship of this traditional art form in tea ceremony settings. The display explores the universe within a tea bowl, highlighting the harmony between nature, art, and culture.",восточное искусство
Pushkin Museum,Новые поступления графики в ГМИИ им. А.С. Пушкина. 2009–2014,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/new/index.php?lang=ru,"The exhibition presents new acquisitions of graphic works at the State Pushkin Museum of Fine Arts, featuring pieces from 2009 to 2014. It showcases a selection of artworks that have been added to the museum's collection during this period.",национальное российское искусство
Pushkin Museum,Война и мир в творчестве Георгия и Ореста Верейских,,2016,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/verejskie/index.php?lang=ru,"В выставке представлены живописные работы Георгия и Ореста Верейских, охватывающие период от начала Великой Отечественной войны до послевоенного периода, иллюстрирующие темы войны и мира.",национальное российское искусство
Pushkin Museum,Рембрандт. Другой ракурс. Произведения Рембрандта Харменса ван Рейна и Дмитрия Гутова,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/rembrandt/index.php?lang=ru,"The exhibition ""Rembrandt. Another Angle"" brings together works by Rembrandt van Rijn and Dmitry Gutov, offering a unique perspective on the Dutch master's art through juxtaposition with contemporary pieces. The show explores themes of light, shadow, and human emotion in both historical and modern contexts.",западное искусство
Pushkin Museum,"Коллекция, забытая на век. Памятники нумизматики из Музея русской истории за границей при Свято-Князь-Владимирском братстве в собрании ГМИИ им. А.С. Пушкина",,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/numismatics/index.php?lang=ru,"Collection of forgotten Russian numismatic treasures from the Museum of Russian History abroad, presented at the State Pushkin Museum of Fine Arts from August 18 to October 11, 2015.",национальное российское искусство
Pushkin Museum,Сбор средств на реставрацию пелены с изображением женщины и мальчика,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/shroud/index.php?lang=ru,"The essence of the exhibition is to raise funds for restoring a tapestry depicting a woman and a boy, taking place from August 18th to October 11th, 2015.",восточное искусство
Pushkin Museum,Русское искусство XIX–XX веков из собрания А.Н. Володчинского,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/russian_art/index.php?lang=ru,"В выставке представлены произведения русских художников XIX-XX веков из коллекции А.Н. Володчинского, включая работы К. Коровина, В. Сурикова и Н. Нерадова.",национальное российское искусство
Pushkin Museum,Александр Колдер. Ретроспектива. Из собрания Фонда Колдера и других частных коллекций,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/calder/index.php?lang=ru,"The exhibition presents a retrospective of Alexander Calder's works from the Calder Foundation and private collections, featuring his iconic mobiles, sculptures, and paintings.",западное искусство
Pushkin Museum,Хранители. Война и мир в Музее. ГМИИ им. А.С. Пушкина в 1941–1955 годах,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/curators/index.php?lang=ru,"The exhibition ""Хранители. Война и мир в Музее"" (Guardians: War and Peace in the Museum) at the Pushkin State Museum of Fine Arts from April 30 to June 21, 2015, showcases the museum's activities during World War II and its role as a cultural sanctuary during the war years. The exhibition highlights the museum's efforts to preserve art and culture amidst chaos and destruction.",национальное российское искусство
Pushkin Museum,Никола Пуссен «Царство Флоры». К 60-летию «Выставки картин Дрезденской галереи» в ГМИИ им. А.С. Пушкина,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/flora/index.php?lang=ru,"The exhibition presents a selection of works by Nicolaes Pussem, a Dutch painter of the Baroque period, with a focus on his ""Kingdom of Flora"" series, in celebration of the Dresdener Gallery's 60th anniversary. The show features over 50 paintings and drawings that explore the theme of nature and beauty.",западное искусство
Pushkin Museum,Младшие Брейгели. Картины из собрания Константина Мауергауза,,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/bruegels/index.php?lang=ru,"The exhibition presents a selection of works by the younger Bruegel brothers, including Pieter and Hans, from the Constantin Maurois collection. The show highlights the artistic styles and themes of these Flemish masters, showcasing their unique blend of realism and fantasy.",восточное искусство
Pushkin Museum,"Книга художника. Графика Жоана Миро к поэме Рафаэля Альберти, Антони Тапиеса к стихам Иосифа Бродского. Из собрания Бориса Фридмана",,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/livre_d_artiste/index.php?lang=ru,"В выставке представлены гравюры Жоана Миро и Антони Тапиеса, созданные в соавторстве с поэтом Рафаэлем Альберти и стихами Иосифа Бродского.",западное искусство
Pushkin Museum,"Сказочники. Книжная графика Владимира Конашевича, Эрика Булатова, Олега Васильева, Ильи Кабакова, Виктора Пивоварова из частных коллекций и собрания ГМИИ им. А.С. Пушкина",,2015,pre_2022,https://pushkinmuseum.art/events/archive/2015/exhibitions/konashevich/index.php?lang=ru,"The exhibition features a selection of book illustrations by four Russian artists: Vladimir Konashevich, Erik Bulatov, Oleg Vasiliev, and Ilia Kabakov. The show presents unique artworks from private collections and the Pushkin Museum's own holdings.",западное искусство
